{'dept_num': 108, 'course_num': 215, 'instructor_name': 'TESSA CONROY', 'section_num': '001', 'instructor_id': '0005851160'},,,TESSA CONROY',TESSA CONROY,0005851160'},0005851160,,108,215,0005851160,TESSA CONROY
{'dept_num': 320, 'course_num': 377, 'instructor_name': 'SHUVAM GUPTA', 'section_num': '303', 'instructor_id': '0005850505'},,,SHUVAM GUPTA',SHUVAM GUPTA,0005850505'},0005850505,,320,377,0005850505,SHUVAM GUPTA
{'dept_num': 320, 'course_num': 377, 'instructor_name': 'SHUVAM GUPTA', 'section_num': '304', 'instructor_id': '0005850505'},,,SHUVAM GUPTA',SHUVAM GUPTA,0005850505'},0005850505,,320,377,0005850505,SHUVAM GUPTA
{'dept_num': 320, 'course_num': 377, 'instructor_name': 'SHUVAM GUPTA', 'section_num': '305', 'instructor_id': '0005850505'},,,SHUVAM GUPTA',SHUVAM GUPTA,0005850505'},0005850505,,320,377,0005850505,SHUVAM GUPTA
{'dept_num': 320, 'course_num': 377, 'instructor_name': 'SHUVAM GUPTA', 'section_num': '306', 'instructor_id': '0005850505'},,,SHUVAM GUPTA',SHUVAM GUPTA,0005850505'},0005850505,,320,377,0005850505,SHUVAM GUPTA
{'dept_num': 320, 'course_num': 379, 'instructor_name': 'LAURENT LESSARD', 'section_num': '001', 'instructor_id': '0005632976'},,,LAURENT LESSARD',LAURENT LESSARD,0005632976'},0005632976,,320,379,0005632976,LAURENT LESSARD
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'MARK ALLIE', 'section_num': '001', 'instructor_id': '0000566960'},,,MARK ALLIE',MARK ALLIE,0000566960'},0000566960,,320,399,0000566960,MARK ALLIE
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'JOHN BOOSKE', 'section_num': '004', 'instructor_id': '0002600562'},,,JOHN BOOSKE',JOHN BOOSKE,0002600562'},0002600562,,320,399,0002600562,JOHN BOOSKE
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'NADER BEHDAD', 'section_num': '009', 'instructor_id': '0004571733'},,,NADER BEHDAD',NADER BEHDAD,0004571733'},0004571733,,320,399,0004571733,NADER BEHDAD
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'MIKKO LIPASTI', 'section_num': '011', 'instructor_id': '0000274266'},,,MIKKO LIPASTI',MIKKO LIPASTI,0000274266'},0000274266,,320,399,0000274266,MIKKO LIPASTI
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'HONGRUI JIANG', 'section_num': '014', 'instructor_id': '0003571005'},,,HONGRUI JIANG',HONGRUI JIANG,0003571005'},0003571005,,320,399,0003571005,HONGRUI JIANG
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'MIKHAIL KATS', 'section_num': '017', 'instructor_id': '0005518357'},,,MIKHAIL KATS',MIKHAIL KATS,0005518357'},0005518357,,320,399,0005518357,MIKHAIL KATS
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'ANDREAS VELTEN', 'section_num': '029', 'instructor_id': '0003988123'},,,ANDREAS VELTEN',ANDREAS VELTEN,0003988123'},0003988123,,320,399,0003988123,ANDREAS VELTEN
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'JOSEPH KRACHEY', 'section_num': '047', 'instructor_id': '0000710039'},,,JOSEPH KRACHEY',JOSEPH KRACHEY,0000710039'},0000710039,,320,399,0000710039,JOSEPH KRACHEY
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'BERNARD LESIEUTRE', 'section_num': '052', 'instructor_id': '0004309802'},,,BERNARD LESIEUTRE',BERNARD LESIEUTRE,0004309802'},0004309802,,320,399,0004309802,BERNARD LESIEUTRE
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'BHUVANA KRISHNASWAMY', 'section_num': '058', 'instructor_id': '0006180953'},,,BHUVANA KRISHNASWAMY',BHUVANA KRISHNASWAMY,0006180953'},0006180953,,320,399,0006180953,BHUVANA KRISHNASWAMY
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'DANIEL VAN DER WEIDE', 'section_num': '060', 'instructor_id': '0003088630'},,,DANIEL VAN DER WEIDE',DANIEL VAN DER WEIDE,0003088630'},0003088630,,320,399,0003088630,DANIEL VAN DER WEIDE
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'VENKATA VENKATARAMANAN', 'section_num': '066', 'instructor_id': '0001112569'},,,VENKATA VENKATARAMANAN',VENKATA VENKATARAMANAN,0001112569'},0001112569,,320,399,0001112569,VENKATA VENKATARAMANAN
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'LINE ROALD', 'section_num': '079', 'instructor_id': '0006182670'},,,LINE ROALD',LINE ROALD,0006182670'},0006182670,,320,399,0006182670,LINE ROALD
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'ZONGFU YU', 'section_num': '094', 'instructor_id': '0005258587'},,,ZONGFU YU',ZONGFU YU,0005258587'},0005258587,,320,399,0005258587,ZONGFU YU
{'dept_num': 320, 'course_num': 399, 'instructor_name': 'JING LI', 'section_num': '099', 'instructor_id': '0005526466'},,,JING LI',JING LI,0005526466'},0005526466,,320,399,0005526466,JING LI
{'dept_num': 320, 'course_num': 401, 'instructor_name': 'WILLIAM SETHARES', 'section_num': '001', 'instructor_id': '0000106073'},,,WILLIAM SETHARES',WILLIAM SETHARES,0000106073'},0000106073,,320,401,0000106073,WILLIAM SETHARES
{'dept_num': 320, 'course_num': 401, 'instructor_name': 'WILLIAM SETHARES', 'section_num': '001', 'instructor_id': '0000106073'},,,WILLIAM SETHARES',WILLIAM SETHARES,0000106073'},0000106073,,320,401,0000106073,WILLIAM SETHARES
{'dept_num': 320, 'course_num': 412, 'instructor_name': 'ERIC SEVERSON', 'section_num': '001', 'instructor_id': '0004576073'},,,ERIC SEVERSON',ERIC SEVERSON,0004576073'},0004576073,,320,412,0004576073,ERIC SEVERSON
{'dept_num': 320, 'course_num': 412, 'instructor_name': 'VENKATA VENKATARAMANAN', 'section_num': '003', 'instructor_id': '0001112569'},,,VENKATA VENKATARAMANAN',VENKATA VENKATARAMANAN,0001112569'},0001112569,,320,412,0001112569,VENKATA VENKATARAMANAN
{'dept_num': 320, 'course_num': 420, 'instructor_name': 'MARCOS MARTINEZ', 'section_num': '001', 'instructor_id': '0004749811'},,,MARCOS MARTINEZ',MARCOS MARTINEZ,0004749811'},0004749811,,320,420,0004749811,MARCOS MARTINEZ
{'dept_num': 320, 'course_num': 434, 'instructor_name': 'DAN BOTEZ', 'section_num': '001', 'instructor_id': '0002602056'},,,DAN BOTEZ',DAN BOTEZ,0002602056'},0002602056,,320,434,0002602056,DAN BOTEZ
{'dept_num': 320, 'course_num': 435, 'instructor_name': 'ERIC BACH', 'section_num': '001', 'instructor_id': '0002601579'},,,ERIC BACH',ERIC BACH,0002601579'},0002601579,,320,435,0002601579,ERIC BACH
{'dept_num': 320, 'course_num': 437, 'instructor_name': 'PAUL MILENKOVIC', 'section_num': '001', 'instructor_id': '0002601863'},,,PAUL MILENKOVIC',PAUL MILENKOVIC,0002601863'},0002601863,,320,437,0002601863,PAUL MILENKOVIC
{'dept_num': 320, 'course_num': 453, 'instructor_name': 'JOSEPH KRACHEY', 'section_num': '001', 'instructor_id': '0000710039'},,,JOSEPH KRACHEY',JOSEPH KRACHEY,0000710039'},0000710039,,320,453,0000710039,JOSEPH KRACHEY
{'dept_num': 320, 'course_num': 453, 'instructor_name': 'JOSEPH KRACHEY', 'section_num': '301', 'instructor_id': '0000710039'},,,JOSEPH KRACHEY',JOSEPH KRACHEY,0000710039'},0000710039,,320,453,0000710039,JOSEPH KRACHEY
{'dept_num': 320, 'course_num': 453, 'instructor_name': 'JOSEPH KRACHEY', 'section_num': '302', 'instructor_id': '0000710039'},,,JOSEPH KRACHEY',JOSEPH KRACHEY,0000710039'},0000710039,,320,453,0000710039,JOSEPH KRACHEY
{'dept_num': 320, 'course_num': 454, 'instructor_name': 'KASSEM FAWAZ', 'section_num': '001', 'instructor_id': '0006032141'},,,KASSEM FAWAZ',KASSEM FAWAZ,0006032141'},0006032141,,320,454,0006032141,KASSEM FAWAZ
{'dept_num': 320, 'course_num': 454, 'instructor_name': 'KASSEM FAWAZ', 'section_num': '301', 'instructor_id': '0006032141'},,,KASSEM FAWAZ',KASSEM FAWAZ,0006032141'},0006032141,,320,454,0006032141,KASSEM FAWAZ
{'dept_num': 320, 'course_num': 454, 'instructor_name': 'KASSEM FAWAZ', 'section_num': '301', 'instructor_id': '0006032141'},,,KASSEM FAWAZ',KASSEM FAWAZ,0006032141'},0006032141,,320,454,0006032141,KASSEM FAWAZ
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'BRODY HARSTAD', 'section_num': '001', 'instructor_id': '0005257268'},,,BRODY HARSTAD',BRODY HARSTAD,0005257268'},0005257268,,320,463,0005257268,BRODY HARSTAD
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'WILLIS TOMPKINS', 'section_num': '001', 'instructor_id': '0002600012'},,,WILLIS TOMPKINS',WILLIS TOMPKINS,0002600012'},0002600012,,320,463,0002600012,WILLIS TOMPKINS
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'AMIT NIMUNKAR', 'section_num': '001', 'instructor_id': '0003358279'},,,AMIT NIMUNKAR',AMIT NIMUNKAR,0003358279'},0003358279,,320,463,0003358279,AMIT NIMUNKAR
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'AMIT NIMUNKAR', 'section_num': '301', 'instructor_id': '0003358279'},,,AMIT NIMUNKAR',AMIT NIMUNKAR,0003358279'},0003358279,,320,463,0003358279,AMIT NIMUNKAR
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'BRODY HARSTAD', 'section_num': '301', 'instructor_id': '0005257268'},,,BRODY HARSTAD',BRODY HARSTAD,0005257268'},0005257268,,320,463,0005257268,BRODY HARSTAD
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'WILLIS TOMPKINS', 'section_num': '301', 'instructor_id': '0002600012'},,,WILLIS TOMPKINS',WILLIS TOMPKINS,0002600012'},0002600012,,320,463,0002600012,WILLIS TOMPKINS
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'WILLIS TOMPKINS', 'section_num': '302', 'instructor_id': '0002600012'},,,WILLIS TOMPKINS',WILLIS TOMPKINS,0002600012'},0002600012,,320,463,0002600012,WILLIS TOMPKINS
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'AMIT NIMUNKAR', 'section_num': '302', 'instructor_id': '0003358279'},,,AMIT NIMUNKAR',AMIT NIMUNKAR,0003358279'},0003358279,,320,463,0003358279,AMIT NIMUNKAR
{'dept_num': 320, 'course_num': 463, 'instructor_name': 'BRODY HARSTAD', 'section_num': '302', 'instructor_id': '0005257268'},,,BRODY HARSTAD',BRODY HARSTAD,0005257268'},0005257268,,320,463,0005257268,BRODY HARSTAD
{'dept_num': 320, 'course_num': 489, 'instructor_name': 'MIKKO LIPASTI', 'section_num': '011', 'instructor_id': '0000274266'},,,MIKKO LIPASTI',MIKKO LIPASTI,0000274266'},0000274266,,320,489,0000274266,MIKKO LIPASTI
{'dept_num': 320, 'course_num': 489, 'instructor_name': 'AMY WENDT', 'section_num': '070', 'instructor_id': '0002601601'},,,AMY WENDT',AMY WENDT,0002601601'},0002601601,,320,489,0002601601,AMY WENDT
{'dept_num': 320, 'course_num': 491, 'instructor_name': 'BERNARD LESIEUTRE', 'section_num': '052', 'instructor_id': '0004309802'},,,BERNARD LESIEUTRE',BERNARD LESIEUTRE,0004309802'},0004309802,,320,491,0004309802,BERNARD LESIEUTRE
{'dept_num': 320, 'course_num': 506, 'instructor_name': 'TRACY LEWIS-WILLIAMS', 'section_num': '001', 'instructor_id': '0005476239'},,,TRACY LEWIS-WILLIAMS',TRACY LEWIS-WILLIAMS,0005476239'},0005476239,,320,506,0005476239,TRACY LEWIS-WILLIAMS
{'dept_num': 320, 'course_num': 524, 'instructor_name': 'LINE ROALD', 'section_num': '001', 'instructor_id': '0006182670'},,,LINE ROALD',LINE ROALD,0006182670'},0006182670,,320,524,0006182670,LINE ROALD
{'dept_num': 320, 'course_num': 525, 'instructor_name': 'AMY WENDT', 'section_num': '001', 'instructor_id': '0002601601'},,,AMY WENDT',AMY WENDT,0002601601'},0002601601,,320,525,0002601601,AMY WENDT
{'dept_num': 320, 'course_num': 527, 'instructor_name': 'CARL SOVINEC', 'section_num': '001', 'instructor_id': '0000318467'},,,CARL SOVINEC',CARL SOVINEC,0000318467'},0000318467,,320,527,0000318467,CARL SOVINEC
{'dept_num': 320, 'course_num': 532, 'instructor_name': 'PO-LING LOH', 'section_num': '001', 'instructor_id': '0003370518'},,,PO-LING LOH',PO-LING LOH,0003370518'},0003370518,,320,532,0003370518,PO-LING LOH
{'dept_num': 320, 'course_num': 537, 'instructor_name': 'BHUVANA KRISHNASWAMY', 'section_num': '001', 'instructor_id': '0006180953'},,,BHUVANA KRISHNASWAMY',BHUVANA KRISHNASWAMY,0006180953'},0006180953,,320,537,0006180953,BHUVANA KRISHNASWAMY
{'dept_num': 320, 'course_num': 549, 'instructor_name': 'SRDJAN MILICIC', 'section_num': '001', 'instructor_id': '0004198861'},,,SRDJAN MILICIC',SRDJAN MILICIC,0004198861'},0004198861,,320,549,0004198861,SRDJAN MILICIC
{'dept_num': 320, 'course_num': 549, 'instructor_name': 'SRDJAN MILICIC', 'section_num': '301', 'instructor_id': '0004198861'},,,SRDJAN MILICIC',SRDJAN MILICIC,0004198861'},0004198861,,320,549,0004198861,SRDJAN MILICIC
{'dept_num': 320, 'course_num': 551, 'instructor_name': 'ERIC HOFFMAN', 'section_num': '001', 'instructor_id': '0003639205'},,,ERIC HOFFMAN',ERIC HOFFMAN,0003639205'},0003639205,,320,551,0003639205,ERIC HOFFMAN
{'dept_num': 320, 'course_num': 551, 'instructor_name': 'ERIC HOFFMAN', 'section_num': '301', 'instructor_id': '0003639205'},,,ERIC HOFFMAN',ERIC HOFFMAN,0003639205'},0003639205,,320,551,0003639205,ERIC HOFFMAN
{'dept_num': 320, 'course_num': 552, 'instructor_name': 'MATTHEW SINCLAIR', 'section_num': '001', 'instructor_id': '0003797895'},,,MATTHEW SINCLAIR',MATTHEW SINCLAIR,0003797895'},0003797895,,320,552,0003797895,MATTHEW SINCLAIR
{'dept_num': 320, 'course_num': 552, 'instructor_name': 'MATTHEW SINCLAIR', 'section_num': '301', 'instructor_id': '0003797895'},,,MATTHEW SINCLAIR',MATTHEW SINCLAIR,0003797895'},0003797895,,320,552,0003797895,MATTHEW SINCLAIR
{'dept_num': 320, 'course_num': 554, 'instructor_name': 'MIKKO LIPASTI', 'section_num': '001', 'instructor_id': '0000274266'},,,MIKKO LIPASTI',MIKKO LIPASTI,0000274266'},0000274266,,320,554,0000274266,MIKKO LIPASTI
{'dept_num': 320, 'course_num': 554, 'instructor_name': 'MIKKO LIPASTI', 'section_num': '301', 'instructor_id': '0000274266'},,,MIKKO LIPASTI',MIKKO LIPASTI,0000274266'},0000274266,,320,554,0000274266,MIKKO LIPASTI
{'dept_num': 320, 'course_num': 554, 'instructor_name': 'MIKKO LIPASTI', 'section_num': '301', 'instructor_id': '0000274266'},,,MIKKO LIPASTI',MIKKO LIPASTI,0000274266'},0000274266,,320,554,0000274266,MIKKO LIPASTI
{'dept_num': 320, 'course_num': 556, 'instructor_name': 'AZADEH DAVOODI', 'section_num': '001', 'instructor_id': '0004195808'},,,AZADEH DAVOODI',AZADEH DAVOODI,0004195808'},0004195808,,320,556,0004195808,AZADEH DAVOODI
{'dept_num': 320, 'course_num': 611, 'instructor_name': 'SUSAN HAGNESS', 'section_num': '001', 'instructor_id': '0003011913'},,,SUSAN HAGNESS',SUSAN HAGNESS,0003011913'},0003011913,,320,611,0003011913,SUSAN HAGNESS
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'MIKHAIL KATS', 'section_num': '017', 'instructor_id': '0005518357'},,,MIKHAIL KATS',MIKHAIL KATS,0005518357'},0005518357,,320,699,0005518357,MIKHAIL KATS
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'PAUL MILENKOVIC', 'section_num': '024', 'instructor_id': '0002601863'},,,PAUL MILENKOVIC',PAUL MILENKOVIC,0002601863'},0002601863,,320,699,0002601863,PAUL MILENKOVIC
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'ANDREAS VELTEN', 'section_num': '029', 'instructor_id': '0003988123'},,,ANDREAS VELTEN',ANDREAS VELTEN,0003988123'},0003988123,,320,699,0003988123,ANDREAS VELTEN
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'YOUNGHYUN KIM', 'section_num': '032', 'instructor_id': '0005837794'},,,YOUNGHYUN KIM',YOUNGHYUN KIM,0005837794'},0005837794,,320,699,0005837794,YOUNGHYUN KIM
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'DIMITRIOS PAPAILIOPOULOS', 'section_num': '034', 'instructor_id': '0005837208'},,,DIMITRIOS PAPAILIOPOULOS',DIMITRIOS PAPAILIOPOULOS,0005837208'},0005837208,,320,699,0005837208,DIMITRIOS PAPAILIOPOULOS
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'JUDA SHOHET', 'section_num': '035', 'instructor_id': '0002600975'},,,JUDA SHOHET',JUDA SHOHET,0002600975'},0002600975,,320,699,0002600975,JUDA SHOHET
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'KASSEM FAWAZ', 'section_num': '037', 'instructor_id': '0006032141'},,,KASSEM FAWAZ',KASSEM FAWAZ,0006032141'},0006032141,,320,699,0006032141,KASSEM FAWAZ
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'VARUN JOG', 'section_num': '038', 'instructor_id': '0005836014'},,,VARUN JOG',VARUN JOG,0005836014'},0005836014,,320,699,0005836014,VARUN JOG
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'JOSHUA SANMIGUEL', 'section_num': '039', 'instructor_id': '0005015310'},,,JOSHUA SANMIGUEL',JOSHUA SANMIGUEL,0005015310'},0005015310,,320,699,0005015310,JOSHUA SANMIGUEL
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'ERIC SEVERSON', 'section_num': '053', 'instructor_id': '0004576073'},,,ERIC SEVERSON',ERIC SEVERSON,0004576073'},0004576073,,320,699,0004576073,ERIC SEVERSON
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'YU HU', 'section_num': '054', 'instructor_id': '0002601961'},,,YU HU',YU HU,0002601961'},0002601961,,320,699,0002601961,YU HU
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'BHUVANA KRISHNASWAMY', 'section_num': '058', 'instructor_id': '0006180953'},,,BHUVANA KRISHNASWAMY',BHUVANA KRISHNASWAMY,0006180953'},0006180953,,320,699,0006180953,BHUVANA KRISHNASWAMY
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'WILLIAM SETHARES', 'section_num': '062', 'instructor_id': '0000106073'},,,WILLIAM SETHARES',WILLIAM SETHARES,0000106073'},0000106073,,320,699,0000106073,WILLIAM SETHARES
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'BULENT SARLIOGLU', 'section_num': '063', 'instructor_id': '0001263506'},,,BULENT SARLIOGLU',BULENT SARLIOGLU,0001263506'},0001263506,,320,699,0001263506,BULENT SARLIOGLU
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'VENKATA VENKATARAMANAN', 'section_num': '066', 'instructor_id': '0001112569'},,,VENKATA VENKATARAMANAN',VENKATA VENKATARAMANAN,0001112569'},0001112569,,320,699,0001112569,VENKATA VENKATARAMANAN
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'LINE ROALD', 'section_num': '079', 'instructor_id': '0006182670'},,,LINE ROALD',LINE ROALD,0006182670'},0006182670,,320,699,0006182670,LINE ROALD
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'STEVEN FREDETTE', 'section_num': '098', 'instructor_id': '0000124092'},,,STEVEN FREDETTE',STEVEN FREDETTE,0000124092'},0000124092,,320,699,0000124092,STEVEN FREDETTE
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'JING LI', 'section_num': '099', 'instructor_id': '0005526466'},,,JING LI',JING LI,0005526466'},0005526466,,320,699,0005526466,JING LI
{'dept_num': 320, 'course_num': 699, 'instructor_name': 'SUMAN BANERJEE', 'section_num': '100', 'instructor_id': '0003661702'},,,SUMAN BANERJEE',SUMAN BANERJEE,0003661702'},0003661702,,320,699,0003661702,SUMAN BANERJEE
{'dept_num': 320, 'course_num': 702, 'instructor_name': 'JULIE RAE', 'section_num': '001', 'instructor_id': '0000444393'},,,JULIE RAE',JULIE RAE,0000444393'},0000444393,,320,702,0000444393,JULIE RAE
{'dept_num': 320, 'course_num': 711, 'instructor_name': 'THOMAS JAHNS', 'section_num': '001', 'instructor_id': '0003011916'},,,THOMAS JAHNS',THOMAS JAHNS,0003011916'},0003011916,,320,711,0003011916,THOMAS JAHNS
{'dept_num': 320, 'course_num': 711, 'instructor_name': 'THOMAS JAHNS', 'section_num': '003', 'instructor_id': '0003011916'},,,THOMAS JAHNS',THOMAS JAHNS,0003011916'},0003011916,,320,711,0003011916,THOMAS JAHNS
{'dept_num': 320, 'course_num': 713, 'instructor_name': 'RICHARD SCHIFERL', 'section_num': '002', 'instructor_id': '0000504156'},,,RICHARD SCHIFERL',RICHARD SCHIFERL,0000504156'},0000504156,,320,713,0000504156,RICHARD SCHIFERL
{'dept_num': 320, 'course_num': 713, 'instructor_name': 'RICHARD SCHIFERL', 'section_num': '003', 'instructor_id': '0000504156'},,,RICHARD SCHIFERL',RICHARD SCHIFERL,0000504156'},0000504156,,320,713,0000504156,RICHARD SCHIFERL
{'dept_num': 320, 'course_num': 714, 'instructor_name': 'VENKATA VENKATARAMANAN', 'section_num': '001', 'instructor_id': '0001112569'},,,VENKATA VENKATARAMANAN',VENKATA VENKATARAMANAN,0001112569'},0001112569,,320,714,0001112569,VENKATA VENKATARAMANAN
{'dept_num': 320, 'course_num': 724, 'instructor_name': 'JAN EGEDAL', 'section_num': '001', 'instructor_id': '0005209287'},,,JAN EGEDAL',JAN EGEDAL,0005209287'},0005209287,,320,724,0005209287,JAN EGEDAL
{'dept_num': 320, 'course_num': 731, 'instructor_name': 'BERNARD LESIEUTRE', 'section_num': '001', 'instructor_id': '0004309802'},,,BERNARD LESIEUTRE',BERNARD LESIEUTRE,0004309802'},0004309802,,320,731,0004309802,BERNARD LESIEUTRE
{'dept_num': 320, 'course_num': 738, 'instructor_name': 'WILLIAM SETHARES', 'section_num': '001', 'instructor_id': '0000106073'},,,WILLIAM SETHARES',WILLIAM SETHARES,0000106073'},0000106073,,320,738,0000106073,WILLIAM SETHARES
{'dept_num': 320, 'course_num': 739, 'instructor_name': 'MICHAEL ZINN', 'section_num': '003', 'instructor_id': '0004387751'},,,MICHAEL ZINN',MICHAEL ZINN,0004387751'},0004387751,,320,739,0004387751,MICHAEL ZINN
{'dept_num': 320, 'course_num': 741, 'instructor_name': 'LUKE MAWST', 'section_num': '001', 'instructor_id': '0002601068'},,,LUKE MAWST',LUKE MAWST,0002601068'},0002601068,,320,741,0002601068,LUKE MAWST
{'dept_num': 320, 'course_num': 742, 'instructor_name': 'ZONGFU YU', 'section_num': '001', 'instructor_id': '0005258587'},,,ZONGFU YU',ZONGFU YU,0005258587'},0005258587,,320,742,0005258587,ZONGFU YU
{'dept_num': 320, 'course_num': 744, 'instructor_name': 'NADER BEHDAD', 'section_num': '001', 'instructor_id': '0004571733'},,,NADER BEHDAD',NADER BEHDAD,0004571733'},0004571733,,320,744,0004571733,NADER BEHDAD
