{'#8': [43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None], '#3': 108, '#2': 'ALS', '#1': 'Intro to Agr & Applied Econ', '#7': 3.052, '#6': 69, '#5': '001', '#4': '215'},,,,43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 176, '#2': 'EDU', '#1': 'Stdt Tchg-Secondary Sch Art', '#7': 4.0, '#6': 6, '#5': '001', '#4': '424'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 176, '#2': 'EDU', '#1': 'Independent Reading & Rsch', '#7': None, '#6': 1, '#5': '065', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [96.3,2.8, None, None,0.9, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'REHAB PSYCH & SPECIAL EDUC', '#7': 3.968, '#6': 108, '#5': '001', '#4': '300'},,,,96.3,2.8, None, None,0.9, None, None, None, None, None, None, None, None, None, None
{'#8': [90.2,8.7, None, None, None,1.1, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'REHAB PSYCH & SPECIAL EDUC', '#7': 3.924, '#6': 92, '#5': '002', '#4': '300'},,,,90.2,8.7, None, None, None,1.1, None, None, None, None, None, None, None, None, None
{'#8': [88.0,12, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Positive Psych and Well Being', '#7': 3.94, '#6': 25, '#5': '001', '#4': '310'},,,,88.0,12, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'AAC and Assistive Tech', '#7': 4.0, '#6': 55, '#5': '001', '#4': '401'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [93.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Tching Functional Skills', '#7': 3.967, '#6': 45, '#5': '001', '#4': '402'},,,,93.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.4,5.6, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Teaching Science & Soc Studies', '#7': 3.972, '#6': 18, '#5': '001', '#4': '404'},,,,94.4,5.6, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Stdt Teaching Sem - Dual Major', '#7': 4.0, '#6': 25, '#5': '001', '#4': '457'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.7,2.6,2.6, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Reading Inst for Stdt with Dis', '#7': 3.961, '#6': 38, '#5': '001', '#4': '465'},,,,94.7,2.6,2.6, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Secondary Student Teaching Smr', '#7': 4.0, '#6': 12, '#5': '001', '#4': '468'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [93.8, None,6.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Methods in Transtn & Voc Educ', '#7': 3.938, '#6': 16, '#5': '001', '#4': '472'},,,,93.8, None,6.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [97.1,2.9, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Mgmt: Stdts/Lrn&Bhv Disability', '#7': 3.986, '#6': 35, '#5': '001', '#4': '473'},,,,97.1,2.9, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'SE Practicum: MC - EA', '#7': 4.0, '#6': 22, '#5': '001', '#4': '475'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Sp Ed Student Teaching: MC-EA', '#7': 4.0, '#6': 25, '#5': '001', '#4': '477'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Sp Ed Student Teaching: EA-A', '#7': 4.0, '#6': 12, '#5': '001', '#4': '478'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [64.7,29.4, None, None, None, None, None, None, None, None, None, None,5.9, None, None], '#3': 194, '#2': 'EDU', '#1': 'Sp Ed Student Teaching: EA-A', '#7': 3.844, '#6': 17, '#5': '001', '#4': '501'},,,,64.7,29.4, None, None, None, None, None, None, None, None, None, None,5.9, None, None
{'#8': [44.4,38.9,11.1, None,5.6, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Sp Ed Student Teaching: EA-A', '#7': 3.583, '#6': 18, '#5': '002', '#4': '501'},,,,44.4,38.9,11.1, None,5.6, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': None, '#6': 1, '#5': '005', '#4': '630'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.3,2.9,2.9, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': 3.944, '#6': 35, '#5': '020', '#4': '630'},,,,94.3,2.9,2.9, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [90.0, None,10, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': 3.875, '#6': 10, '#5': '191', '#4': '630'},,,,90.0, None,10, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': 4.0, '#6': 11, '#5': '192', '#4': '630'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': 4.0, '#6': 10, '#5': '194', '#4': '630'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [90.9,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab-Cnslg Psych: Applcatn', '#7': 3.95, '#6': 11, '#5': '195', '#4': '630'},,,,90.9,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [90.0,10, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': 3.95, '#6': 80, '#5': '031', '#4': '660'},,,,90.0,10, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': 4.0, '#6': 15, '#5': '057', '#4': '660'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': None, '#6': 4, '#5': '058', '#4': '660'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [87.5,12.5, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': 3.938, '#6': 16, '#5': '061', '#4': '660'},,,,87.5,12.5, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': None, '#6': 2, '#5': '066', '#4': '660'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [96.4,3.6, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intrshp-Rehab or Spec Educ', '#7': 3.982, '#6': 28, '#5': '073', '#4': '660'},,,,96.4,3.6, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Special Topics', '#7': None, '#6': 1, '#5': '003', '#4': '690'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Special Topics', '#7': None, '#6': 1, '#5': '005', '#4': '690'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Research or Thesis', '#7': None, '#6': 1, '#5': '003', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Research or Thesis', '#7': None, '#6': 1, '#5': '004', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Research or Thesis', '#7': None, '#6': 2, '#5': '005', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Research or Thesis', '#7': None, '#6': 1, '#5': '031', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Multiculturl Issues-Special Ed', '#7': None, '#6': 5, '#5': '001', '#4': '710'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Intro to Qualitative Research', '#7': None, '#6': 1, '#5': '001', '#4': '719'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [68.4,21.1,10.5, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Addictions Counseling', '#7': 3.789, '#6': 19, '#5': '001', '#4': '721'},,,,68.4,21.1,10.5, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Career Couns & Job Placemnt', '#7': 4.0, '#6': 17, '#5': '001', '#4': '725'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Psych of Individual Difference', '#7': None, '#6': 1, '#5': '001', '#4': '736'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Clin Prac', '#7': None, '#6': 3, '#5': '089', '#4': '860'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Smr:Assessmnt in Rehab Psyc', '#7': 4.0, '#6': 10, '#5': '001', '#4': '870'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Research in Spec Education', '#7': None, '#6': 3, '#5': '001', '#4': '872'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Prof Dev of Spec Ed Rschrs', '#7': 4.0, '#6': 6, '#5': '001', '#4': '873'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Sup Prac 3', '#7': None, '#6': 3, '#5': '003', '#4': '900'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Internship', '#7': 4.0, '#6': 17, '#5': '002', '#4': '910'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Internship', '#7': None, '#6': 1, '#5': '001', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Internship', '#7': None, '#6': 1, '#5': '005', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Internship', '#7': None, '#6': 4, '#5': '010', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Prac Tchng', '#7': None, '#6': 2, '#5': '004', '#4': '941'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Rehab Cnsl Psych-Prac Tchng', '#7': None, '#6': 1, '#5': '025', '#4': '941'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 194, '#2': 'EDU', '#1': 'Indv/Disblty:Adv Rsch Mthds', '#7': None, '#6': 5, '#5': '001', '#4': '985'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
