TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,
Animal Feeds&Diet Formulatn 313 001,5,***,,,,,,,,.,.,.,,.,...
Livestck Prod&Hlth-Ag Dvlpm 370 001,39,3.333,23.1 35.9 28.2 10.3 2.6 .,.,,,.,,.,.,.,.,,.,...
375 003,9,3.889,77.8 22.2 ....,.,,,.,,.,.,.,.,,.,...
375 004,7,3.929,85.7 14.3 ....,.,,,.,,.,.,.,.,,.,...
Special Topics Course Total,16,3.906,81.3 18.8 .  .  .  .,,.,,,.,.,.,.,,.,,.  .  .  .
399 018,1,***,,,,,,,,.,.,.,,.,...
399 022,2,***,,,,,,,,.,.,.,,.,...
399 042,1,***,,,,,,,,.,.,.,,.,...
Coord Intrnshp/Cooprtv Educ Course Total,4,***,,,,,,,,,,,,,
Ruminant Nutrition 414 001,5,***,,,,,,,,.,.,.,,.,...
Appl-Monogastrc Nutr Prncpl 415 001,9,3.778,66.7 22.2 11.1 ...,.,,,.,,.,.,.,.,,.,...
Beef Cattle Production 431 001,13,3.231,30.8 15.4 30.8 15.4 7.7 .,.,,,.,,.,.,.,.,,.,...
Reproductive Physiology 434 001,29,3.414,31.0 34.5 24.1 6.9 3.4 .,.,,,.,,.,.,.,.,,.,...
Animal Sciences Proseminar 435 001,28,3.750,60.7 28.6 10.7 ...,.,,,.,,.,.,.,.,,.,...
Commercial Meat Processing 515 001,5,***,,,,,,,,.,.,.,,.,...
Quantitative Genetics 610 001,3,***,,,,,,,,.,.,.,,.,...
699 005,1,***,,,,,,,,.,.,.,,.,...
699 006,1,***,,,,,,,,.,.,.,,.,...
699 029,1,***,,,,,,,,.,.,.,,.,...
699 035,3,***,,,,,,,,.,.,.,,.,...
699 050,6,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
Special Problems Course Total,12,4.000,91.7 .  .  .  .  .,,.,,,.,.,.,.,,.,8.3,.  .  .
799 022,3,***,,,,,,,,.,.,.,,.,...
799 029,1,***,,,,,,,,.,.,.,,.,...
799 035,2,***,,,,,,,,.,.,.,,.,...
Practicum-Animal Sci Tchng Course Total,6,4.000,100.0 .  .  .  .  .,,.,,,.,.,.,.,,.,,.  .  .  .
Special Topics 875 005,5,***,,,,,,,,.,.,.,,.,...
Seminar in Animal Breeding 951 001,3,***,,,,,,,,.,.,.,,.,...
Endocrinlgy-Reprodctve Phys 954 001,6,3.917,83.3 16.7 ....,.,,,.,,.,.,.,.,,.,...
990 005,1,***,,,,,,,,.,.,.,,.,...
990 006,2,***,,,,,,,,.,.,.,,.,...
990 007,1,***,,,,,,,,.,.,.,,.,...
990 008,2,***,,,,,,,,.,.,.,,.,...
990 015,2,***,,,,,,,,.,.,.,,.,...
990 022,2,***,,,,,,,,.,.,.,,.,...
990 030,2,***,,,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,,Page 33 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,,
ANIMAL SCIENCES Section #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
604 AN SCI Grades,,GPA,,,,,,,,,,,
990 035 3,,***,,,,,,,.,.,.,.,...
990 036 1,,***,,,,,,,.,.,.,.,...
990 042 2,,***,,,,,,,.,.,.,.,...
Research Course Total 18,,,.  .  .  .  .  .,,.,,55.6,.,.,.,44.4,,.  .  .  .
604 AN SCI Dept. Total 424,,3.338,40.3 20.8 18.6 7.1 6.4 1.7,,.,,2.6,.,.,.,1.9,0.7,.  .  .
Summary by Level #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
604 AN SCI Grades,,GPA,,,,,,,,,,,
Freshmen 80,,3.013,20.0 17.5 27.5 15.0 13.8 3.8,,.,,.,.,.,.,.,2.5,.  .  .
Sophomore 91,,3.445,44.0 29.7 13.2 5.5 6.6 1.1,,.,,.,.,.,.,.,,.  .  .  .
Junior 80,,3.353,41.3 22.5 21.3 6.3 7.5 1.3,,.,,.,.,.,.,.,,.  .  .  .
Senior 128,,3.451,46.1 21.9 21.1 5.5 3.1 1.6,,.,,.,.,.,.,.,0.8,.  .  .
Undergraduates 379,,3.320,39.1 23.0 20.6 7.7 7.1 1.8,,.,,.,.,.,.,.,0.8,.  .  .
Special 3,,***,,,,,,,.,.,.,,.  .  .  .
Graduate 42,,3.958,52.4 2.4 2.4 .  .  .,,.,,23.8,.,.,.,19.0,,.  .  .  .
Dept. Total 424,,3.338,40.3 20.8 18.6 7.1 6.4 1.7,,.,,2.6,.,.,.,1.9,0.7,.  .  .
"January 27, 2020",,,,,,,,,,,,,Page 34 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
ALS,,,,,,,,,,,,,,
NUTRITIONAL SCIENCES Section,"#",Ave,A AB B BC C D,F,,S,,U,CR,N,P,,I,NW NR Other
694 NUTR SCI Grades,,GPA,,,,,,,,,,,,
132 001,259,2.922,12.7 17.8 38.2 9.3 19.3 1.5,0.8,,.,,.,.,.,.,,.,0.4 ..
132 002,269,2.868,14.9 18.6 28.3 9.3 25.7 3.0,0.4,,.,,.,.,.,.,,.,...
132 003,190,2.912,13.7 21.1 27.9 16.3 15.3 4.7,.,,.,,.,.,.,.,,0.5,0.5 ..
Nutrition Today Course Total,718,2.899,13.8 18.9 31.8 11.1 20.6 2.9,0.4,,.,,.,.,.,,.,0.1,0.3 .  .
Prof-Dietetics & Nutrition 200 001,35,,......,.,,.,,.,100.0,.,.,,.,...
Introduction to Global Health 203 001,386,3.819,78.0 11.9 7.5 0.8 0.5 0.8,.,,.,,.,.,.,.,,0.3,.0.3 .
299 003,1,***,,,,,,,.,.,.,,.,...
299 012,2,***,,,,,,,.,.,.,,.,...
299 065,1,***,,,,,,,.,.,.,,.,...
299 070,1,***,,,,,,,.,.,.,,.,...
Independent Study Course Total,5,***,,,,,,,,,,,,
Human Nutritional Needs 332 001,101,3.030,25.7 27.7 15.8 11.9 9.9 5.9,3.0,,.,,.,.,.,.,,.,...
375 001,17,3.667,41.2 35.3 11.8 ...,.,,.,,.,.,.,.,,5.9,.5.9 .
375 002,19,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
375 004,11,3.900,81.8 18.2 ....,.,,.,,.,.,.,.,,.,...
Special Topics Course Total,47,3.870,74.5 17.0 4.3 .  .  .,.,,.,,.,.,.,,.,2.1,.  2.1 .
Coord Intrnshp/Cooprtv Educ 399 017,1,***,,,,,,,.,.,.,,.,...
Global Health Field Experience 421 001,27,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
Undergrad Capstone Seminar Lab 500 001,21,3.725,66.7 14.3 9.5 .4.8 .,.,,.,,.,.,.,.,,4.8,...
Biochm Prin-Human&Anml Nutr 510 001,19,3.158,36.8 21.1 15.8 .21.1 5.3,.,,.,,.,.,.,.,,.,...
Applications-Clin Nutrition 520 001,12,3.364,8.3 50.0 33.3 ...,.,,.,,.,.,.,.,,8.3,...
Experimental Diet Design 626 001,10,3.650,50.0 30.0 20.0 ...,.,,.,,.,.,.,.,,.,...
Clinical Nutrition I 631 001,37,3.271,18.9 37.8 18.9 13.5 5.4 .,.,,2.7,,.,.,.,.,,2.7,...
Adv Clin Nutr: Crit Care Nutr 650 001,30,3.500,40.0 40.0 16.7 ...,3.3,,.,,.,.,.,.,,.,...
Nutr & Dietetics Practicum I 670 001,15,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
Senior Thesis-Nutrition 691 016,1,***,,,,,,,.,.,.,,.,...
699 008,2,***,,,,,,,.,.,.,,.,...
699 012,3,***,,,,,,,.,.,.,,.,...
699 015,1,***,,,,,,,.,.,.,,.,...
699 016,2,***,,,,,,,.,.,.,,.,...
699 017,1,***,,,,,,,.,.,.,,.,...
699 073,3,***,,,,,,,.,.,.,,.,...
699 080,2,***,,,,,,,.,.,.,,.,...
699 089,1,***,,,,,,,.,.,.,,.,...
Special Problems Course Total,15,4.000,93.3 .  .  .  .  .,.,,6.7,,.,.,.,,.,,.  .  .  .
Human Energy Metabolism 710 002,31,3.700,58.1 19.4 19.4 ...,.,,.,,.,.,.,.,,3.2,...
Pers Nutr-Genomics & Genetics 711 001,30,3.817,90.0 3.3 3.3 ...,3.3,,.,,.,.,.,.,,.,...
Advanced Nutrition Assessment 720 001,31,3.629,45.2 41.9 9.7 .3.2 .,.,,.,,.,.,.,.,,.,...
Special Topics 875 001,15,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
Smr-Nutr&Metabolism (Adv) 901 001,17,3.875,52.9 17.6 ....,.,,29.4,,.,.,.,.,,.,...
Seminar-Nutrition 931 001,29,,......,.,,100.0,,.,.,.,.,,.,...
991 003,1,***,,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,Page 35 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,,
NUTRITIONAL SCIENCES Section #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
694 NUTR SCI Grades,,GPA,,,,,,,,,,,
991 007 1,,***,,,,,,,.,.,.,.,...
991 008 3,,***,,,,,,,.,.,.,.,...
991 012 1,,***,,,,,,,.,.,.,.,...
991 015 1,,***,,,,,,,.,.,.,.,...
991 016 3,,***,,,,,,,.,.,.,.,...
991 017 2,,***,,,,,,,.,.,.,.,...
991 063 1,,***,,,,,,,.,.,.,.,...
991 064 1,,***,,,,,,,.,.,.,.,...
991 065 2,,***,,,,,,,.,.,.,.,...
991 066 2,,***,,,,,,,.,.,.,.,...
991 073 1,,***,,,,,,,.,.,.,.,...
991 080 2,,***,,,,,,,.,.,.,.,...
991 081 3,,***,,,,,,,.,.,.,.,...
991 084 3,,***,,,,,,,.,.,.,.,...
991 085 1,,***,,,,,,,.,.,.,.,...
Research Nutrition Course Total 28,,,.  .  .  .  .  .,.,,,85.7,.,.,.,14.3,,.  .  .  .
694 NUTR SCI Dept. Total 1661,,3.270,39.3 17.0 18.5 6.0 10.1 1.9,0.5,,,3.6,.,2.1,.,0.3,0.4,0.1 0.1 .
Summary by Level #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
694 NUTR SCI Grades,,GPA,,,,,,,,,,,
Freshmen 340,,2.968,20.3 17.1 28.8 9.1 22.1 2.4,.,,,.,.,.,.,.,0.3,.  .  .
Sophomore 290,,3.188,30.7 19.0 25.2 7.9 11.4 2.8,0.3,,,.,.,2.8,.,.,,.  .  .  .
Junior 346,,3.347,46.2 15.6 15.3 6.4 9.2 1.7,1.2,,,.,.,4.0,.,.,,.  0.3 .  .
Senior 430,,3.412,50.2 17.2 14.9 5.3 6.3 1.9,0.2,,,.,.,2.6,.,0.2,1.2,.  .  .
Undergraduates 1406,,3.232,38.0 17.1 20.5 7.0 11.9 2.1,0.4,,,.,.,2.3,.,0.1,0.4,0.1 .  .
Special 26,,3.205,34.6 15.4 11.5 3.8 .  3.8,7.7,,,3.8,.,7.7,.,.,,.  3.8 7.7 .
Graduate 229,,3.771,47.6 16.6 7.4 .  0.4 .,.,,,25.8,.,.,.,1.7,0.4,.  .  .
Dept. Total 1661,,3.270,39.3 17.0 18.5 6.0 10.1 1.9,0.5,,,3.6,.,2.1,.,0.3,0.4,0.1 0.1 .
"January 27, 2020",,,,,,,,,,,,,Page 36 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,,
PLANT PATHOLOGY Section,"#",Ave,A AB B BC C D F,,,S,U,CR,N,P,,I,NW NR Other
766 PL PATH Grades,,GPA,,,,,,,,,,,
"Plants, Parasites, & People 123 001",41,3.500,31.7 41.5 14.6 4.9 2.4 ..,,,.,.,.,.,.,,2.4,.2.4 .
Sustainable Turf Management 261 001,7,2.500,42.9 ...14.3 14.3 14.3,,,14.3,.,.,.,.,,.,...
299 006,1,***,,,,,,.,.,.,,.,...
299 007,1,***,,,,,,.,.,.,,.,...
299 008,1,***,,,,,,.,.,.,,.,...
299 011,1,***,,,,,,.,.,.,,.,...
299 022,1,***,,,,,,.,.,.,,.,...
299 035,1,***,,,,,,.,.,.,,.,...
Independent Study Course Total,6,4.000,100.0 .  .  .  .  .,.,,.,.,.,.,,.,,.  .  .  .
Intro to Plant Pathology 300 001,57,3.327,38.6 12.3 35.1 1.8 7.0 .1.8,,,.,.,.,.,.,,3.5,...
Global Food Security 311 001,20,3.875,85.0 5.0 10.0 ....,,,.,.,.,.,.,,.,...
Soil Biology 323 001,5,***,,,,,,.,.,.,,.,...
375 002,21,3.929,85.7 14.3 .....,,,.,.,.,.,.,,.,...
375 003,2,***,,,,,,.,.,.,,.,...
Special Topics Course Total,23,3.938,87.0 13.0 .  .  .  .,.,,.,.,.,.,,.,,.  .  .  .
Capstone in Plant Pathology 590 035,1,***,,,,,,.,.,.,,.,...
Plant-Bacterial Interactns 622 001,4,***,,,,,,.,.,.,,.,...
Gen Virology-Multiplication 640 001,2,***,,,,,,.,.,.,,.,...
699 005,2,***,,,,,,.,.,.,,.,...
699 007,4,***,,,,,,.,.,.,,.,...
699 008,1,***,,,,,,.,.,.,,.,...
699 018,1,***,,,,,,.,.,.,,.,...
699 027,2,***,,,,,,.,.,.,,.,...
699 035,1,***,,,,,,.,.,.,,.,...
699 040,1,***,,,,,,.,.,.,,.,...
Special Problems Course Total,12,4.000,100.0 .  .  .  .  .,.,,.,.,.,.,,.,,.  .  .  .
799 005,3,***,,,,,,.,.,.,,.,...
799 015,1,***,,,,,,.,.,.,,.,...
Pract-Plant Pathology Tchg Course Total,4,***,,,,,,,,,,,
875 002,5,***,,,,,,.,.,.,,.,...
875 005,6,3.500,50.0 .16.7 16.7 ...,,,16.7,.,.,.,.,,.,...
Special Topics Course Total,11,3.625,72.7 .  9.1 9.1 .  .,.,,9.1,.,.,.,,.,,.  .  .  .
Seminar 923 001,2,***,,,,,,.,.,.,,.,...
990 003,2,***,,,,,,.,.,.,,.,...
990 004,4,***,,,,,,.,.,.,,.,...
990 005,2,***,,,,,,.,.,.,,.,...
990 007,7,,.......,,,100.0,.,.,.,.,,.,...
990 008,3,***,,,,,,.,.,.,,.,...
990 009,1,***,,,,,,.,.,.,,.,...
990 011,1,***,,,,,,.,.,.,,.,...
990 013,1,***,,,,,,.,.,.,,.,...
990 017,1,***,,,,,,.,.,.,,.,...
990 018,2,***,,,,,,.,.,.,,.,...
990 022,2,***,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,Page 37 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,,
PLANT PATHOLOGY Section #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
766 PL PATH Grades,,GPA,,,,,,,,,,,
990 035 2,,***,,,,,,,.,.,.,.,...
990 039 1,,***,,,,,,,.,.,.,.,...
990 040 5,,***,,,,,,,.,.,.,.,...
Research Course Total 34,,,.  .  .  .  .  .,.,,,47.1,2.9,.,.,50.0,,.  .  .  .
766 PL PATH Dept. Total 229,,3.533,49.8 12.7 13.5 1.7 3.5 0.4,0.9,,,7.9,0.4,.,.,7.4,1.3,.  0.4 .
Summary by Level #,,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
766 PL PATH Grades,,GPA,,,,,,,,,,,
Freshmen 21,,3.667,57.1 23.8 14.3 4.8 .  .,.,,,.,.,.,.,.,,.  .  .  .
Sophomore 31,,3.737,58.1 32.3 3.2 .  3.2 .,.,,,.,.,.,.,.,3.2,.  .  .
Junior 52,,3.439,53.8 15.4 21.2 .  3.8 1.9,1.9,,,.,.,.,.,.,1.9,.  .  .
Senior 62,,3.410,54.8 8.1 21.0 3.2 8.1 .,1.6,,,1.6,.,.,.,.,1.6,.  .  .
Undergraduates 166,,3.503,55.4 16.9 16.9 1.8 4.8 0.6,1.2,,,0.6,.,.,.,.,1.8,.  .  .
Special 3,,***,,,,,,,.,.,.,,.  .  33.3 .
Graduate 60,,3.795,35.0 1.7 3.3 1.7 .  .,.,,,28.3,1.7,.,.,28.3,,.  .  .  .
Dept. Total 229,,3.533,49.8 12.7 13.5 1.7 3.5 0.4,0.9,,,7.9,0.4,.,.,7.4,1.3,.  0.4 .
"January 27, 2020",,,,,,,,,,,,,Page 38 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,
"",,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,
COMMUNITY & ENVIRONMENTALSection #,Ave,A AB B BC C D F,,,S,U,CR,N,P,,I,NW NR Other
864 C&E SOC Grades,GPA,,,,,,,,,,,
Agroecology of Food and Ag 103 002 15,3.600,60.0 13.3 20.0 .6.7 ..,,,.,.,.,.,.,,.,...
Intro-Community & Envir Soc 140 001 38,3.571,44.7 28.9 10.5 2.6 5.3 ..,,,7.9,.,.,.,.,,.,...
Survey of Sociology 210 001 23,3.435,47.8 30.4 8.7 4.3 4.3 .4.3,,,.,.,.,.,.,,.,...
The Sociological Enterprise 211 002 16,3.344,43.8 31.3 12.5 .6.3 .6.3,,,.,.,.,.,.,,.,...
248 001 17,3.794,64.7 29.4 5.9 ....,,,.,.,.,.,.,,.,...
248 002 20,3.550,55.0 25.0 10.0 5.0 .5.0 .,,,.,.,.,.,.,,.,...
"Envir, Nat Resources & Society Course Total 37",3.662,59.5 27.0 8.1 2.7 .  2.7 .,,,.,.,.,.,,.,,.  .  .  .
Independent Study 299 071 1,***,,,,,,.,.,.,,.,...
Issues in Food Systems 340 001 12,4.000,100.0 ......,,,.,.,.,.,.,,.,...
Labor in Global Food Systems 341 001 25,3.652,56.0 20.0 8.0 4.0 4.0 ..,,,.,.,.,.,.,,8.0,...
Meth-Sociological Inquiry 357 001 17,3.529,35.3 41.2 17.6 5.9 ...,,,.,.,.,.,.,,.,...
Stats for Sociologists I 360 001 11,3.182,18.2 36.4 18.2 18.2 9.1 ..,,,.,.,.,.,.,,.,...
Stats for Sociologists II 361 001 1,***,,,,,,.,.,.,,.,...
399 075 2,***,,,,,,.,.,.,,.,...
399 093 1,***,,,,,,.,.,.,,.,...
Coord Intrnshp/Cooprtv Educ Course Total 3,***,,,,,,,,,,,
475 002 7,2.750,.28.6 .42.9 14.3 ..,,,.,.,.,.,.,,.,14.3 ..
475 003 8,3.188,37.5 37.5 12.5 ...12.5,,,.,.,.,.,.,,.,...
475 005 4,***,,,,,,.,.,.,,.,...
Classical Soc Theory Course Total 19,3.194,31.6 31.6 5.3 15.8 5.3 .  5.3,,,.,.,.,.,,.,,.  5.3 .  .
Capstone Experience 500 001 12,4.000,100.0 ......,,,.,.,.,.,.,,.,...
Ethics of Modern Biotechnology 565 001 3,***,,,,,,.,.,.,,.,...
Soc:Devlp Societies/3rd Wld 630 001 8,3.500,25.0 37.5 25.0 ....,,,.,.,.,.,.,,12.5,...
Sociology of Agriculture 650 001 1,***,,,,,,.,.,.,,.,...
Senior Honors Thesis 681 063 1,***,,,,,,.,.,.,,.,...
Rsch:Comm & Environmental Soc 985 001 3,***,,,,,,.,.,.,,.,...
990 063 1,***,,,,,,.,.,.,,.,...
990 095 1,***,,,,,,.,.,.,,.,...
Research Course Total 2,***,,,,,,,,,,,
999 075 1,***,,,,,,.,.,.,,.,...
999 089 1,***,,,,,,.,.,.,,.,...
999 090 1,***,,,,,,.,.,.,,.,...
999 093 1,***,,,,,,.,.,.,,.,...
Reading and Research Course Total 4,***,,,,,,,,,,,
"January 27, 2020",,,,,,,,,,,,Page 39 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,
TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,,,
"",,(Non-Cross Listed),,,,,,,,,,,,
ALS,,,,,,,,,,,,,,
COMMUNITY & ENVIRONMENTALSection #,Ave,A AB B BC C D,F,,S,U,,CR,N,,P,,I,NW NR Other
864 C&E SOC Grades,GPA,,,,,,,,,,,,,
864 C&E SOC Dept. Total 252,3.543,52.0 24.2 10.3 4.0 3.2 0.4,1.6,,2.0,,.,.,,.,,.,1.2,0.4 0.8 .
Summary by Level #,Ave,A AB B BC C D,F,,S,U,,CR,N,,P,,I,NW NR Other
864 C&E SOC Grades,GPA,,,,,,,,,,,,,
Freshmen 20,3.386,40.0 25.0 25.0 5.0 .  .,5.0,,.,,.,.,,.,,.,,.  .  .  .
Sophomore 51,3.602,45.1 41.2 7.8 2.0 3.9 .,.,,.,,.,.,,.,,.,,.  .  .  .
Junior 72,3.377,44.4 26.4 11.1 8.3 5.6 .,2.8,,.,,.,.,,.,,.,,.  1.4 .  .
Senior 92,3.639,60.9 17.4 9.8 2.2 2.2 1.1,1.1,,.,,.,.,,.,,.,3.3,.  2.2 .
Undergraduates 235,3.524,50.6 26.0 11.1 4.3 3.4 0.4,1.7,,.,,.,.,,.,,.,1.3,0.4 0.9 .
Special 5,***,,,,,,,.,,.,,.,,.  .  .  .
Graduate 12,4.000,83.3 .  .  .  .  .,.,,16.7,,.,.,,.,,.,,.  .  .  .
Dept. Total 252,3.543,52.0 24.2 10.3 4.0 3.2 0.4,1.6,,2.0,,.,.,,.,,.,1.2,0.4 0.8 .
"January 27, 2020",,,,,,,,,,,,,,Page 40 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
ALS,,,,,,,,,,,,,
SOIL SCIENCE Section,"#",Ave,A AB B BC C D,F,,S,U,CR,N,P,,I,NW NR Other
908 SOIL SCI Grades,,GPA,,,,,,,,,,,
Intro to Environmental Science 250 001,28,3.500,57.1 21.4 7.1 7.1 3.6 .,3.6,,.,.,.,.,.,,.,...
299 044,1,***,,,,,,.,.,.,,.,...
299 053,2,***,,,,,,.,.,.,,.,...
Independent Study Course Total,3,***,,,,,,,,,,,
General Soil Science 301 001,43,2.791,16.3 18.6 30.2 9.3 16.3 2.3,7.0,,.,.,.,.,.,,.,...
Soils and Environmental Chem 321 001,6,3.333,16.7 33.3 50.0 ...,.,,.,.,.,.,.,,.,...
Soil Biology 323 001,17,3.794,76.5 11.8 5.9 5.9 ..,.,,.,.,.,.,.,,.,...
Soils and Landscapes 325 001,12,3.727,41.7 50.0 ....,.,,8.3,.,.,.,.,,.,...
Grassland Ecology 370 001,16,3.750,62.5 25.0 12.5 ...,.,,.,.,.,.,.,,.,...
On-Site Waste Water Treatment 372 001,1,***,,,,,,.,.,.,,.,...
375 001,9,4.000,77.8 .....,.,,11.1,.,.,.,.,,11.1,...
375 003,7,4.000,85.7 .....,.,,.,.,.,.,.,,.,.14.3 .
Special Topics Course Total,16,4.000,81.3 .  .  .  .  .,.,,6.3,.,.,.,.,,6.3,.  6.3 .
Coord Intrnshp/Cooprtv Educ 399 048,1,***,,,,,,.,.,.,,.,...
Soil Management 499 001,7,4.000,100.0 .....,.,,.,.,.,.,.,,.,...
Soil Geomorphology 525 001,2,***,,,,,,.,.,.,,.,...
Soil Physics 622 001,5,***,,,,,,.,.,.,,.,...
Mineral Nutrition of Plants 626 001,8,4.000,100.0 .....,.,,.,.,.,.,.,,.,...
Toxicants in the Environmnt 631 001,4,***,,,,,,.,.,.,,.,...
Graduate Seminar 728 001,17,,......,.,,100.0,.,.,.,.,,.,...
Pract-Soil Science Teaching 799 010,1,***,,,,,,.,.,.,,.,...
990 004,2,***,,,,,,.,.,.,,.,...
990 007,4,***,,,,,,.,.,.,,.,...
990 008,1,***,,,,,,.,.,.,,.,...
990 009,2,***,,,,,,.,.,.,,.,...
990 010,4,***,,,,,,.,.,.,,.,...
990 015,2,***,,,,,,.,.,.,,.,...
990 055,3,***,,,,,,.,.,.,,.,...
Research Course Total,18,,.  .  .  .  .  .,.,,44.4,.,.,.,55.6,,,.  .  .  .
"January 27, 2020",,,,,,,,,,,,,Page 41 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
ALS,,,,,,,,,,,,,,
SOIL SCIENCE Section,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
908 SOIL SCI,Grades,GPA,,,,,,,,,,,,
908 SOIL SCI Dept. Total,205,3.409,45.4 15.1 10.2 3.4 3.9 0.5,2.0,,13.2,,.,.,,.,4.9,0.5,.  1.0 .
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
908 SOIL SCI,Grades,GPA,,,,,,,,,,,,
Freshmen,17,3.647,52.9 29.4 11.8 5.9 .  .,.,,.,,.,.,,.,.,,.  .  .  .
Sophomore,13,3.378,61.5 15.4 .  7.7 7.7 7.7,.,,.,,.,.,,.,.,,.  .  .  .
Junior,25,2.570,32.0 .  32.0 8.0 16.0 .,12.0,,.,,.,.,,.,.,,.  .  .  .
Senior,65,3.490,50.8 24.6 13.8 4.6 4.6 .,.,,.,,.,.,,.,.,1.5,.  .  .
Undergraduates,120,3.287,48.3 19.2 15.8 5.8 6.7 0.8,2.5,,.,,.,.,,.,.,0.8,.  .  .
Special,5,***,,,,,,,.,,.,.,,.  .  40.0 .
Graduate,80,3.843,42.5 10.0 2.5 .  .  .,.,,32.5,,.,.,,.,12.5,,.  .  .  .
